PROVINCIA;VOTOS_P1;VOTOS_P2
LIMA;47;148
LIMA;53;206
LIMA;44;163
LIMA;35;206
LIMA;20;240
LIMA;64;170
LIMA;49;191
LIMA;64;186
LIMA;42;164
LIMA;45;192
LIMA;34;168
LIMA;26;166
LIMA;45;210
LIMA;27;176
LIMA;54;215
LIMA;53;205
LIMA;49;178
LIMA;;
LIMA;19;180
LIMA;59;159
LIMA;32;187
LIMA;61;195
LIMA;54;183
LIMA;21;120
LIMA;12;159
LIMA;22;152
LIMA;48;192
LIMA;45;174
LIMA;35;142
LIMA;39;156
LIMA;19;219
LIMA;35;226
LIMA;29;250
LIMA;24;219
LIMA;21;157
LIMA;16;221
LIMA;20;222
LIMA;16;135
LIMA;115;90
LIMA;34;234
LIMA;49;225
LIMA;48;176
LIMA;82;110
LIMA;20;243
LIMA;61;167
LIMA;25;233
LIMA;39;184
LIMA;49;169
LIMA;95;134
LIMA;31;200
LIMA;24;248
LIMA;79;122
LIMA;67;163
LIMA;49;68
LIMA;49;103
LIMA;42;188
LIMA;56;179
LIMA;46;169
LIMA;41;182
LIMA;52;170
LIMA;48;173
LIMA;79;122
LIMA;65;153
LIMA;43;111
LIMA;68;111
LIMA;96;128
LIMA;92;146
LIMA;85;119
LIMA;64;103
LIMA;39;174
LIMA;85;146
LIMA;70;133
LIMA;36;167
LIMA;75;127
LIMA;40;221
LIMA;95;118
LIMA;82;119
LIMA;64;130
LIMA;44;224
LIMA;43;172
LIMA;40;143
LIMA;73;116
LIMA;80;144
LIMA;54;152
LIMA;70;145
LIMA;64;127
LIMA;97;148
LIMA;39;186
LIMA;61;157
LIMA;49;174
LIMA;56;158
LIMA;37;162
LIMA;96;134
LIMA;97;124
LIMA;85;158
LIMA;75;170
LIMA;61;150
LIMA;57;165
LIMA;56;156
LIMA;41;161
LIMA;79;114
LIMA;48;96
LIMA;45;92
LIMA;60;101
LIMA;54;167
LIMA;60;171
LIMA;63;158
LIMA;51;105
LIMA;88;118
LIMA;70;177
LIMA;77;120
LIMA;70;146
LIMA;97;137
LIMA;102;138
LIMA;92;136
LIMA;101;109
LIMA;72;133
LIMA;101;133
LIMA;102;148
LIMA;85;165
LIMA;82;136
LIMA;86;151
LIMA;87;149
LIMA;88;155
LIMA;87;138
LIMA;98;136
LIMA;56;168
LIMA;107;126
LIMA;90;139
LIMA;84;133
LIMA;66;155
LIMA;94;135
LIMA;67;140
LIMA;45;166
LIMA;87;139
LIMA;75;162
LIMA;88;126
LIMA;104;135
LIMA;78;168
LIMA;96;157
LIMA;87;147
LIMA;93;135
LIMA;75;165
LIMA;40;175
LIMA;94;155
LIMA;99;155
LIMA;85;160
LIMA;92;164
LIMA;84;162
LIMA;83;142
LIMA;86;151
LIMA;83;142
LIMA;87;142
LIMA;89;122
LIMA;72;137
LIMA;93;144
LIMA;87;138
LIMA;77;150
LIMA;94;133
LIMA;85;131
LIMA;46;223
LIMA;57;147
LIMA;54;163
LIMA;83;115
LIMA;85;144
LIMA;90;138
LIMA;47;101
LIMA;82;163
LIMA;90;132
LIMA;29;147
LIMA;55;133
LIMA;29;146
LIMA;22;176
LIMA;46;174
LIMA;42;163
LIMA;37;221
LIMA;54;162
LIMA;30;195
LIMA;47;169
LIMA;56;170
LIMA;48;216
LIMA;57;174
LIMA;63;137
LIMA;65;169
LIMA;35;229
LIMA;47;218
LIMA;44;161
LIMA;61;154
LIMA;79;193
LIMA;77;191
LIMA;;
LIMA;53;145
LIMA;58;134
LIMA;57;170
LIMA;44;181
LIMA;62;149
LIMA;37;182
LIMA;56;182
LIMA;73;168
LIMA;59;164
LIMA;51;166
LIMA;57;165
LIMA;75;153
LIMA;55;154
LIMA;48;154
LIMA;43;176
LIMA;32;187
LIMA;46;167
LIMA;36;187
LIMA;36;164
LIMA;66;147
LIMA;34;159
LIMA;49;161
LIMA;38;163
LIMA;48;144
LIMA;45;151
LIMA;34;146
LIMA;22;153
LIMA;27;145
LIMA;23;186
LIMA;39;189
LIMA;27;160
LIMA;59;158
LIMA;68;133
LIMA;99;130
LIMA;56;171
LIMA;76;141
LIMA;60;156
LIMA;93;149
LIMA;68;153
LIMA;60;142
LIMA;81;150
LIMA;88;155
LIMA;95;143
LIMA;98;139
LIMA;103;123
LIMA;79;138
LIMA;101;129
LIMA;95;138
LIMA;91;137
LIMA;70;147
LIMA;58;163
LIMA;73;140
LIMA;80;152
LIMA;88;148
LIMA;87;133
LIMA;110;126
LIMA;94;157
LIMA;98;134
LIMA;94;135
LIMA;73;143
LIMA;99;142
LIMA;93;137
LIMA;71;142
LIMA;92;156
LIMA;107;141
LIMA;83;156
LIMA;86;129
LIMA;85;145
LIMA;61;152
LIMA;80;120
LIMA;83;156
LIMA;95;147
LIMA;72;144
LIMA;101;103
LIMA;94;156
LIMA;80;148
LIMA;89;139
LIMA;95;111
LIMA;89;137
LIMA;83;129
LIMA;78;148
LIMA;61;153
LIMA;70;168
LIMA;62;149
LIMA;41;162
LIMA;59;148
LIMA;73;169
LIMA;89;157
LIMA;54;164
LIMA;44;168
LIMA;60;147
LIMA;48;164
LIMA;43;126
LIMA;83;135
LIMA;55;144
LIMA;57;138
LIMA;71;192
LIMA;56;133
LIMA;47;137
LIMA;90;171
LIMA;113;135
LIMA;53;213
LIMA;58;147
LIMA;86;186
LIMA;86;150
LIMA;73;187
LIMA;61;158
LIMA;71;170
LIMA;101;140
LIMA;57;86
LIMA;27;116
LIMA;26;127
LIMA;93;130
LIMA;45;124
LIMA;91;141
LIMA;60;174
LIMA;63;161
LIMA;107;151
LIMA;55;200
LIMA;52;174
LIMA;93;154
LIMA;101;147
LIMA;124;119
LIMA;79;109
LIMA;83;164
LIMA;106;151
LIMA;104;157
LIMA;103;148
LIMA;80;118
LIMA;;
LIMA;107;135
LIMA;106;153
LIMA;86;178
LIMA;57;140
LIMA;75;160
LIMA;43;160
LIMA;50;146
LIMA;63;147
LIMA;82;156
LIMA;77;160
LIMA;76;171
LIMA;97;153
LIMA;83;171
LIMA;86;165
LIMA;83;168
LIMA;102;115
LIMA;82;180
LIMA;109;145
LIMA;50;154
LIMA;117;114
LIMA;75;162
LIMA;79;149
LIMA;47;117
LIMA;83;150
LIMA;88;167
LIMA;76;160
LIMA;89;145
LIMA;101;128
LIMA;62;146
LIMA;80;160
LIMA;104;127
LIMA;105;133
LIMA;81;163
LIMA;106;139
LIMA;93;92
LIMA;65;137
LIMA;68;173
LIMA;82;188
LIMA;103;124
LIMA;71;166
LIMA;98;146
LIMA;61;144
LIMA;85;144
LIMA;80;156
LIMA;100;130
LIMA;82;144
LIMA;84;155
LIMA;92;137
LIMA;82;147
LIMA;75;149
LIMA;76;154
LIMA;122;137
LIMA;93;143
LIMA;82;161
LIMA;95;140
LIMA;53;98
LIMA;50;86
LIMA;57;99
LIMA;81;173
LIMA;67;145
LIMA;88;155
LIMA;66;152
LIMA;82;140
LIMA;95;146
LIMA;77;145
LIMA;111;126
LIMA;92;147
LIMA;72;136
LIMA;68;140
LIMA;44;187
LIMA;57;170
LIMA;96;144
LIMA;101;133
LIMA;93;148
LIMA;68;154
LIMA;84;137
LIMA;95;149
LIMA;54;184
LIMA;88;155
LIMA;99;128
LIMA;85;142
LIMA;115;111
LIMA;83;159
LIMA;84;165
LIMA;77;144
LIMA;110;136
LIMA;74;157
LIMA;74;172
LIMA;98;146
LIMA;89;139
LIMA;83;163
LIMA;92;126
LIMA;81;140
LIMA;70;157
LIMA;49;103
LIMA;102;137
LIMA;99;138
LIMA;103;132
LIMA;105;118
LIMA;90;136
LIMA;116;120
LIMA;112;102
LIMA;85;148
LIMA;107;139
LIMA;103;146
LIMA;64;140
LIMA;69;116
LIMA;77;175
LIMA;106;145
LIMA;89;121
LIMA;108;131
LIMA;111;118
LIMA;91;126
LIMA;99;143
LIMA;74;137
LIMA;96;109
LIMA;101;112
LIMA;99;141
LIMA;82;149
LIMA;89;142
LIMA;93;137
LIMA;96;111
LIMA;87;107
LIMA;104;104
LIMA;88;137
LIMA;109;138
LIMA;102;148
LIMA;95;132
LIMA;112;135
LIMA;96;148
LIMA;111;134
LIMA;109;118
LIMA;115;135
LIMA;91;160
LIMA;113;102
LIMA;98;72
LIMA;101;103
LIMA;104;106
LIMA;94;120
LIMA;91;125
LIMA;90;126
LIMA;60;151
LIMA;93;129
LIMA;76;144
LIMA;71;122
LIMA;93;139
LIMA;106;114
LIMA;102;116
LIMA;92;113
LIMA;78;131
LIMA;111;128
LIMA;109;133
LIMA;115;127
LIMA;113;101
LIMA;49;71
LIMA;74;72
LIMA;95;126
LIMA;85;112
LIMA;84;114
LIMA;45;58
LIMA;108;125
LIMA;54;57
LIMA;57;61
LIMA;117;117
LIMA;83;143
LIMA;96;136
LIMA;108;128
LIMA;106;122
LIMA;105;129
LIMA;68;147
LIMA;127;118
LIMA;88;132
LIMA;69;121
LIMA;105;122
LIMA;102;122
LIMA;82;144
LIMA;104;161
LIMA;81;151
LIMA;88;130
LIMA;96;116
LIMA;75;136
LIMA;86;140
LIMA;115;120
LIMA;86;160
LIMA;71;143
LIMA;90;138
LIMA;89;124
LIMA;64;158
LIMA;32;226
LIMA;123;111
LIMA;47;164
LIMA;30;208
LIMA;27;235
LIMA;121;122
LIMA;37;182
LIMA;35;178
LIMA;97;134
LIMA;115;123
LIMA;23;194
LIMA;42;179
LIMA;33;176
LIMA;84;154
LIMA;70;190
LIMA;41;185
LIMA;39;177
LIMA;25;223
LIMA;37;212
LIMA;67;167
LIMA;40;119
LIMA;22;148
LIMA;33;184
LIMA;27;189
LIMA;86;159
LIMA;100;136
LIMA;28;146
LIMA;99;140
LIMA;95;117
LIMA;49;158
LIMA;103;118
LIMA;31;221
LIMA;31;190
LIMA;28;166
LIMA;74;160
LIMA;50;178
LIMA;49;176
LIMA;68;154
LIMA;112;129
LIMA;92;134
LIMA;104;144
LIMA;119;116
LIMA;108;124
LIMA;105;122
LIMA;64;151
LIMA;59;154
LIMA;50;159
LIMA;73;136
LIMA;58;152
LIMA;66;146
LIMA;117;134
LIMA;94;168
LIMA;92;110
LIMA;93;110
LIMA;72;191
LIMA;123;125
LIMA;104;131
LIMA;111;130
LIMA;107;118
LIMA;84;174
LIMA;88;185
LIMA;76;183
LIMA;119;133
LIMA;100;129
LIMA;101;141
LIMA;72;150
LIMA;98;160
LIMA;88;157
LIMA;96;157
LIMA;69;164
LIMA;87;140
LIMA;69;172
LIMA;106;111
LIMA;114;140
LIMA;60;156
LIMA;112;147
LIMA;104;163
LIMA;115;131
LIMA;117;131
LIMA;94;134
LIMA;98;159
LIMA;107;150
LIMA;106;156
LIMA;113;111
LIMA;115;133
LIMA;97;163
LIMA;111;134
LIMA;75;141
LIMA;117;124
LIMA;110;133
LIMA;108;133
LIMA;85;161
LIMA;104;141
LIMA;92;138
LIMA;83;163
LIMA;104;124
LIMA;103;131
LIMA;108;132
LIMA;104;152
LIMA;121;121
LIMA;68;176
LIMA;119;127
LIMA;119;141
LIMA;89;160
LIMA;76;153
LIMA;75;180
LIMA;89;137
LIMA;71;148
LIMA;87;147
LIMA;102;150
LIMA;77;164
LIMA;79;152
LIMA;77;152
LIMA;92;151
LIMA;88;152
LIMA;92;145
LIMA;86;171
LIMA;74;132
LIMA;72;117
LIMA;92;146
LIMA;68;148
LIMA;83;157
LIMA;91;167
LIMA;100;150
LIMA;66;148
LIMA;83;144
LIMA;39;89
LIMA;94;141
LIMA;89;150
LIMA;97;139
LIMA;93;124
LIMA;97;149
LIMA;78;116
LIMA;112;136
LIMA;90;154
LIMA;82;131
LIMA;72;137
LIMA;78;185
LIMA;85;163
LIMA;83;123
LIMA;80;137
LIMA;84;134
LIMA;81;143
LIMA;102;123
LIMA;90;152
LIMA;62;160
LIMA;66;151
LIMA;78;129
LIMA;70;149
LIMA;81;163
LIMA;78;161
LIMA;82;161
LIMA;76;154
LIMA;66;169
LIMA;88;159
LIMA;70;165
LIMA;62;133
LIMA;91;134
LIMA;55;132
LIMA;59;137
LIMA;101;133
LIMA;80;154
LIMA;88;151
LIMA;78;161
LIMA;84;154
LIMA;92;147
LIMA;69;154
LIMA;105;144
LIMA;73;172
LIMA;85;159
LIMA;52;196
LIMA;65;175
LIMA;100;142
LIMA;86;169
LIMA;110;149
LIMA;97;138
LIMA;80;157
LIMA;84;140
LIMA;87;151
LIMA;75;148
LIMA;82;166
LIMA;98;131
LIMA;92;147
LIMA;52;164
LIMA;72;167
LIMA;91;148
LIMA;100;138
LIMA;105;141
LIMA;96;149
LIMA;92;151
LIMA;72;157
LIMA;77;140
LIMA;70;187
LIMA;96;142
LIMA;93;148
LIMA;40;190
LIMA;105;135
LIMA;49;174
LIMA;91;140
LIMA;78;155
LIMA;72;148
LIMA;75;171
LIMA;78;122
LIMA;88;141
LIMA;98;147
LIMA;94;159
LIMA;99;146
LIMA;94;134
LIMA;103;142
LIMA;86;161
LIMA;76;141
LIMA;91;150
LIMA;102;133
LIMA;85;152
LIMA;59;93
LIMA;96;146
LIMA;81;153
CA真ETE;121;115
LIMA;84;152
CAJATAMBO;48;116
CAJATAMBO;40;79
CAJATAMBO;46;80
CANTA;109;93
CA真ETE;99;126
CANTA;51;108
CANTA;140;92
CANTA;137;85
CA真ETE;125;100
CA真ETE;123;110
CA真ETE;118;105
LIMA;70;152
CA真ETE;105;115
LIMA;66;150
LIMA;89;131
CA真ETE;99;119
LIMA;83;133
LIMA;85;151
LIMA;101;120
LIMA;69;128
LIMA;65;145
CA真ETE;94;147
LIMA;113;110
CA真ETE;94;124
CA真ETE;109;133
CA真ETE;127;116
CA真ETE;108;106
CA真ETE;73;144
LIMA;108;128
CA真ETE;107;119
CA真ETE;141;114
LIMA;81;155
LIMA;80;160
LIMA;71;172
LIMA;127;119
LIMA;89;155
LIMA;118;117
LIMA;90;136
CA真ETE;104;116
CA真ETE;85;102
LIMA;94;134
CA真ETE;117;119
CA真ETE;115;141
CA真ETE;59;136
LIMA;89;147
CAJATAMBO;47;131
LIMA;85;135
LIMA;96;119
LIMA;79;106
LIMA;88;134
LIMA;111;125
LIMA;81;160
LIMA;106;124
LIMA;113;134
LIMA;77;188
LIMA;80;174
LIMA;93;151
LIMA;68;177
LIMA;71;171
LIMA;74;171
LIMA;73;162
LIMA;85;134
LIMA;78;151
LIMA;133;124
LIMA;102;152
LIMA;78;149
LIMA;98;166
LIMA;85;145
LIMA;93;95
LIMA;76;164
LIMA;102;151
LIMA;135;129
LIMA;97;122
LIMA;108;145
LIMA;84;158
LIMA;79;158
LIMA;99;144
LIMA;104;137
LIMA;61;171
LIMA;70;166
LIMA;81;126
LIMA;100;134
LIMA;89;141
LIMA;110;123
LIMA;107;135
LIMA;85;132
LIMA;81;142
LIMA;63;138
LIMA;48;143
LIMA;;
LIMA;92;141
LIMA;92;124
LIMA;101;136
LIMA;94;125
LIMA;85;160
LIMA;76;59
HUARAL;85;141
HUARAL;92;140
HUARAL;93;109
HUAROCHIRI;116;119
HUARAL;101;129
HUARAL;42;89
HUARAL;75;87
HUARAL;109;122
HUARAL;92;128
HUARAL;108;125
BARRANCA;85;126
HUAROCHIRI;134;112
HUARAL;119;131
BARRANCA;109;119
BARRANCA;61;100
HUAROCHIRI;122;111
HUAROCHIRI;128;119
HUAROCHIRI;63;84
BARRANCA;79;137
HUAROCHIRI;55;62
HUARAL;98;154
HUARAL;77;117
BARRANCA;71;161
HUARAL;121;113
BARRANCA;107;129
BARRANCA;116;113
BARRANCA;107;129
HUARAL;57;115
HUARAL;61;127
HUARAL;60;111
BARRANCA;90;134
YAUYOS;72;46
HUARAL;114;111
HUARAL;54;94
HUARAL;117;92
BARRANCA;101;121
BARRANCA;112;119
YAUYOS;88;71
YAUYOS;95;55
HUARAL;61;114
HUARAL;104;103
HUARAL;92;134
HUARAL;113;108
HUAROCHIRI;110;70
HUAROCHIRI;109;97
HUARAL;110;125
HUARAL;85;130
HUARAL;80;124
HUAROCHIRI;55;127
HUARAL;97;126
HUARAL;59;123
HUARAL;92;113
HUARAL;99;110
HUARAL;95;106
HUAROCHIRI;111;90
HUARAL;73;154
HUAURA;104;137
HUAURA;120;120
HUAURA;110;122
HUAROCHIRI;99;80
CA真ETE;85;126
HUAURA;128;99
CA真ETE;99;152
CA真ETE;110;109
CA真ETE;99;131
HUAROCHIRI;104;67
HUAROCHIRI;74;61
HUAURA;108;132
HUAURA;108;142
HUAURA;128;89
HUAURA;95;102
HUAURA;93;95
HUAURA;132;91
HUAROCHIRI;141;106
HUAROCHIRI;139;100
HUAROCHIRI;141;72
HUAURA;98;149
HUAURA;78;120
HUAURA;98;83
HUAURA;135;96
HUAURA;135;109
HUAURA;134;93
CA真ETE;111;116
CA真ETE;105;118
CA真ETE;98;114
CA真ETE;116;100
HUAURA;87;140
HUAURA;109;60
HUAURA;128;97
HUAURA;115;98
HUAURA;103;116
HUAURA;104;118
CA真ETE;100;111
HUAURA;48;74
HUAURA;58;117
CA真ETE;58;108
HUAURA;72;147
HUAURA;64;99
HUAURA;113;113
HUAROCHIRI;117;98
HUAROCHIRI;126;97
HUAROCHIRI;106;111
HUAURA;87;102
HUAURA;70;115
HUAROCHIRI;72;112
HUAURA;54;123
HUAURA;60;102
MAYNAS;47;107
MAYNAS;102;136
MAYNAS;113;93
MAYNAS;103;116
MAYNAS;;
MAYNAS;72;83
MAYNAS;68;75
MAYNAS;57;105
MAYNAS;83;66
MAYNAS;95;99
MAYNAS;78;120
MAYNAS;62;96
MAYNAS;73;116
MAYNAS;51;99
MAYNAS;50;119
MAYNAS;81;134
MAYNAS;41;123
MAYNAS;38;104
MAYNAS;68;111
MAYNAS;59;118
MAYNAS;29;57
MAYNAS;76;100
MAYNAS;43;115
MAYNAS;101;84
MAYNAS;109;62
MAYNAS;104;65
MAYNAS;105;57
MAYNAS;47;136
MAYNAS;55;89
MAYNAS;131;59
MAYNAS;74;107
MAYNAS;96;111
MAYNAS;63;118
MAYNAS;27;61
MAYNAS;71;39
MAYNAS;95;126
MAYNAS;83;117
MAYNAS;108;104
MAYNAS;76;122
MAYNAS;107;118
MAYNAS;124;58
MAYNAS;132;41
MAYNAS;100;114
MAYNAS;100;115
MAYNAS;64;77
MAYNAS;71;135
MAYNAS;;
MAYNAS;77;85
MAYNAS;98;104
MAYNAS;100;106
HUAROCHIRI;134;114
MAYNAS;67;117
BARRANCA;109;108
HUAROCHIRI;160;88
HUAROCHIRI;131;114
LIMA;136;94
HUAROCHIRI;82;70
HUAROCHIRI;67;36
MAYNAS;95;136
BARRANCA;98;95
BARRANCA;105;106
LIMA;122;101
BARRANCA;90;103
BARRANCA;72;53
BARRANCA;77;59
YAUYOS;46;48
OYON;78;98
BARRANCA;93;123
BARRANCA;101;89
MAYNAS;88;122
MAYNAS;100;124
MAYNAS;93;93
MAYNAS;42;75
MAYNAS;92;104
MAYNAS;109;102
BARRANCA;109;106
LIMA;130;133
LIMA;123;122
BARRANCA;104;115
BARRANCA;92;126
LIMA;85;165
LIMA;127;120
BARRANCA;57;79
BARRANCA;116;101
MAYNAS;86;130
BARRANCA;87;130
BARRANCA;63;148
MAYNAS;118;101
BARRANCA;95;135
BARRANCA;95;126
BARRANCA;81;151
LIMA;81;144
LIMA;106;120
BARRANCA;85;127
MAYNAS;99;116
MAYNAS;71;113
MAYNAS;81;114
BARRANCA;96;122
BARRANCA;85;128
OYON;124;62
HUAURA;104;113
HUAURA;128;97
BARRANCA;113;113
BARRANCA;125;116
OYON;113;82
OYON;104;74
TAMBOPATA;157;56
TAMBOPATA;128;77
MARISCAL RAMON CASTILLA;48;58
MARISCAL RAMON CASTILLA;26;119
MAYNAS;69;76
DATEM DEL MARA真ON;108;7
DATEM DEL MARA真ON;147;3
TAMBOPATA;167;66
MAYNAS;86;64
MAYNAS;85;45
DATEM DEL MARA真ON;55;88
DATEM DEL MARA真ON;67;1
TAMBOPATA;136;82
TAMBOPATA;170;63
ALTO AMAZONAS;124;55
ALTO AMAZONAS;122;50
ALTO AMAZONAS;;
ALTO AMAZONAS;111;75
TAMBOPATA;127;75
TAMBOPATA;119;77
MARISCAL RAMON CASTILLA;33;84
TAMBOPATA;165;56
TAMBOPATA;173;53
TAMBOPATA;136;81
ALTO AMAZONAS;83;17
TAMBOPATA;179;32
TAMBOPATA;182;49
DATEM DEL MARA真ON;68;39
TAMBOPATA;157;65
DATEM DEL MARA真ON;137;78
LORETO;35;86
TAMBOPATA;140;80
TAMBOPATA;144;23
DATEM DEL MARA真ON;51;30
DATEM DEL MARA真ON;7;21
LORETO;52;99
REQUENA;48;77
TAMBOPATA;178;51
TAMBOPATA;152;82
DATEM DEL MARA真ON;58;82
UCAYALI;71;98
TAMBOPATA;152;57
MARISCAL RAMON CASTILLA;74;56
MARISCAL RAMON CASTILLA;2;94
MARISCAL RAMON CASTILLA;51;113
ALTO AMAZONAS;126;74
ALTO AMAZONAS;136;65
LORETO;67;77
MAYNAS;87;119
MAYNAS;100;111
ALTO AMAZONAS;111;14
LORETO;58;35
MAYNAS;39;44
MAYNAS;94;106
LORETO;66;55
UCAYALI;105;104
MAYNAS;108;94
ALTO AMAZONAS;84;27
ALTO AMAZONAS;96;55
UCAYALI;119;49
ALTO AMAZONAS;107;37
ALTO AMAZONAS;144;53
ALTO AMAZONAS;125;56
REQUENA;81;100
UCAYALI;27;27
UCAYALI;65;53
MARISCAL RAMON CASTILLA;38;93
MARISCAL RAMON CASTILLA;27;70
UCAYALI;22;11
UCAYALI;53;44
UCAYALI;50;39
ALTO AMAZONAS;144;71
ALTO AMAZONAS;109;83
ALTO AMAZONAS;119;74
MAYNAS;74;109
MAYNAS;76;112
ALTO AMAZONAS;79;60
LORETO;116;101
REQUENA;31;113
MAYNAS;65;124
ALTO AMAZONAS;143;72
LORETO;91;74
LORETO;109;61
MAYNAS;90;126
LORETO;89;73
REQUENA;36;64
ALTO AMAZONAS;167;83
ALTO AMAZONAS;161;81
ALTO AMAZONAS;123;61
LORETO;40;95
PIURA;62;152
DANIEL ALCIDES CARRION;117;43
DANIEL ALCIDES CARRION;121;31
OXAPAMPA;61;135
OXAPAMPA;80;84
OXAPAMPA;63;105
PASCO;175;31
OXAPAMPA;70;114
OXAPAMPA;94;34
PIURA;57;144
PIURA;78;147
PIURA;76;161
PASCO;157;55
PASCO;130;58
OXAPAMPA;80;130
PIURA;78;157
PASCO;156;39
OXAPAMPA;113;57
PIURA;44;181
PIURA;26;187
PIURA;44;187
OXAPAMPA;61;110
OXAPAMPA;98;66
PIURA;70;176
PASCO;149;32
PASCO;144;67
PASCO;142;49
PIURA;49;160
OXAPAMPA;73;61
PIURA;71;141
PIURA;31;167
OXAPAMPA;35;49
OXAPAMPA;77;87
PIURA;34;140
PASCO;136;49
PASCO;149;23
OXAPAMPA;58;99
PIURA;69;167
PIURA;85;134
PIURA;66;158
PIURA;85;162
PIURA;;
OXAPAMPA;73;79
PIURA;81;161
DANIEL ALCIDES CARRION;172;32
OXAPAMPA;98;115
PIURA;78;145
DANIEL ALCIDES CARRION;170;21
DANIEL ALCIDES CARRION;185;31
OXAPAMPA;83;141
PASCO;156;31
PASCO;147;36
PASCO;143;31
PASCO;120;40
PIURA;60;176
PIURA;72;108
OXAPAMPA;57;105
OXAPAMPA;57;101
OXAPAMPA;40;125
OXAPAMPA;41;120
ILO;120;123
PASCO;172;56
PASCO;171;42
TAMBOPATA;161;32
TAMBOPATA;162;33
MARISCAL NIETO;169;22
ILO;112;124
ILO;146;69
PASCO;137;52
MARISCAL NIETO;189;17
ILO;150;87
PASCO;83;112
MARISCAL NIETO;190;47
MARISCAL NIETO;194;36
ILO;166;61
MARISCAL NIETO;63;63
MARISCAL NIETO;168;45
MARISCAL NIETO;163;60
ILO;109;52
PASCO;169;28
MARISCAL NIETO;181;43
ILO;141;59
PASCO;167;47
PASCO;121;28
MARISCAL NIETO;148;88
GENERAL SANCHEZ CERRO;121;46
PASCO;141;43
GENERAL SANCHEZ CERRO;205;7
ILO;101;122
PASCO;136;13
ILO;70;143
ILO;123;98
MARISCAL NIETO;107;22
ILO;134;58
AUSTRALIA;26;76
MANU;106;35
MANU;117;29
MANU;178;42
MANU;168;42
ILO;134;93
PASCO;137;60
TAHUAMANU;94;124
PASCO;157;56
PASCO;153;40
PASCO;147;53
TAHUAMANU;109;51
TAHUAMANU;143;65
TAHUAMANU;146;54
ILO;115;107
PIURA;49;67
PIURA;78;151
PIURA;62;167
PIURA;138;92
PIURA;94;155
PIURA;83;138
PIURA;118;107
PIURA;89;129
PIURA;144;68
PIURA;77;68
PIURA;55;75
PIURA;139;78
PIURA;78;122
PIURA;41;99
PIURA;105;160
PIURA;92;148
PIURA;66;96
PIURA;68;90
PIURA;83;132
PIURA;80;136
PIURA;61;156
PIURA;82;150
PIURA;59;141
PIURA;51;160
PIURA;77;160
PIURA;70;132
PIURA;69;128
PIURA;49;178
AYABACA;71;18
PIURA;64;168
PIURA;75;107
PIURA;83;155
PIURA;66;136
PIURA;83;129
PIURA;71;160
PIURA;123;101
PIURA;65;161
PIURA;96;120
AYABACA;99;24
AYABACA;83;14
PIURA;94;152
PIURA;107;140
PIURA;70;161
PIURA;34;85
PIURA;101;76
PIURA;93;145
PIURA;108;136
PIURA;51;187
PIURA;100;168
PIURA;109;70
PIURA;98;164
PIURA;85;164
PIURA;71;161
PIURA;42;27
PIURA;71;111
PIURA;48;177
PIURA;;
PIURA;91;102
PIURA;109;83
PIURA;54;154
PIURA;68;124
PIURA;98;108
PIURA;63;160
PIURA;70;144
PIURA;92;132
PIURA;61;126
PIURA;78;126
PIURA;93;98
PIURA;97;91
PIURA;26;25
PIURA;89;140
PIURA;79;155
PIURA;90;124
PIURA;94;152
PIURA;74;153
PIURA;78;93
PIURA;96;82
PIURA;67;132
PIURA;67;118
PIURA;96;143
PIURA;68;173
PIURA;83;172
PIURA;103;118
PIURA;68;71
PIURA;62;128
PIURA;84;141
PIURA;78;30
PIURA;72;127
PIURA;86;130
PIURA;72;147
PIURA;109;151
PIURA;99;122
PIURA;62;139
PIURA;88;130
PIURA;83;139
PIURA;69;158
PIURA;67;146
PIURA;63;144
PIURA;66;157
PIURA;60;151
PIURA;75;144
PIURA;62;157
PIURA;51;146
PIURA;63;136
PIURA;;
PIURA;83;116
PIURA;73;160
PIURA;58;138
PIURA;81;145
PIURA;61;158
PIURA;62;123
PIURA;106;138
PIURA;84;149
PIURA;70;130
PIURA;24;132
PIURA;69;142
PIURA;79;162
PIURA;62;140
PIURA;81;104
PIURA;63;115
PIURA;84;145
PIURA;57;158
PIURA;61;158
PIURA;71;152
SULLANA;82;152
MORROPON;131;100
MORROPON;113;73
PAITA;69;120
SULLANA;65;116
SULLANA;63;170
SULLANA;73;154
MORROPON;104;96
MORROPON;123;105
PAITA;92;125
PAITA;80;150
SULLANA;74;162
SULLANA;45;191
SULLANA;56;139
MORROPON;93;105
MORROPON;104;23
PAITA;63;133
SULLANA;54;158
MORROPON;107;78
MORROPON;119;63
SULLANA;63;171
SULLANA;52;166
PAITA;16;28
PAITA;110;126
SULLANA;71;177
SULLANA;70;150
SULLANA;59;173
PAITA;80;153
PAITA;52;169
SULLANA;56;130
SULLANA;50;187
SULLANA;80;152
SULLANA;65;148
PAITA;161;86
PAITA;152;92
SULLANA;46;117
PAITA;71;153
PAITA;89;101
SULLANA;63;161
SULLANA;70;149
PAITA;63;154
PAITA;81;150
PAITA;79;144
PAITA;78;141
PAITA;94;128
PAITA;60;153
SULLANA;52;185
SULLANA;52;165
MORROPON;79;127
MORROPON;99;113
PAITA;24;52
SULLANA;62;161
SULLANA;74;163
SULLANA;64;167
MORROPON;121;93
PAITA;;
HUANCABAMBA;45;41
HUANCABAMBA;149;58
AYABACA;116;34
HUANCABAMBA;104;96
HUANCABAMBA;105;23
AYABACA;107;33
